Stkcd,Pressure,Tone,Size,Growth,year,indus1,NCSKEW,DUVOL,EM,EPS,Institution,Shareholding
600419,.40493681,.54545455,21.314793,.178866,2018,19,-.0482289008796215,.0491932518780231,1.674203,.55,58.5639,1
600419,1.250012,.52562814,21.428738,.11256,2019,19,-.2626593410968781,-.5481432676315308,1.718662,.67,52.134,1
600419,.42579553,.51345533,21.675045,.086734,2020,19,-.2058214694261551,-.1671328395605087,1.502798,.5600000000000001,43.61,1
600420,.09693933,.45661157,22.06069,.169843,2014,24,.3389700353145599,.3566074669361115,2.736207,.6603,64.117,1
600420,.06260743,.42086331,22.143335,-.024225,2015,24,-.4467486143112183,-.5047804713249207,2.567224,.7683,66.5796,1
600420,.057692,.40375123,23.43232,2.4022901,2016,24,.5298797488212585,.2399369180202484,2.164029,.9809,60.55,1
600420,-.88195757,.11682243,23.442625,-.066627,2017,24,-.5997706055641174,-.4973878562450409,1.983661,.4648,69.66459999999999,1
600420,.21168877,.24731183,23.524433,.329081,2018,24,.2671675086021423,-.0099218599498272,1.949936,.6461,71.447,1
600420,.44248185,.29052765,23.593348,.077585,2019,24,.1383650749921799,-.2313396632671356,1.916559,.6243,66.55710000000001,1
600420,-.01917367,.34896552,23.627457,.029279,2020,24,.1444644182920456,.1899378597736359,1.858618,.6318,63.6454,1
600422,.48535477,.42673522,21.829868,.149601,2014,24,-1.083104014396667,-.4538344740867615,1.475394,.8567,49.6272,0
600422,.33198477,.37590113,22.322304,.19298001,2015,24,-.0827424377202988,-.0061829490587115,1.483358,1.0672,62.7663,0
600422,.50955516,.27787934,22.410084,.037617,2016,24,-.665669322013855,-.0582474432885647,1.49564,.5164,52.0753,0
600422,.9328836700000001,.20187793,22.569857,.14737301,2017,24,-1.413707733154297,-.2679454386234283,1.679564,.4201,48.708,0
600422,.7319639999999999,.36421953,22.65357,.213539,2018,24,-.3512082397937775,-.1789821833372116,1.745375,.4364,48.9762,0
600422,.2549647,.3556797,22.729456,.14333799,2019,24,-1.332421064376831,-1.030378937721252,1.715432,.5967,45.9384,0
600422,.03953813,.43462381,22.817856,-.049616,2020,24,-.1983168423175812,.2475785464048386,1.764654,.6018,43.2876,0
600425,.3908674,.39896373,23.213076,.126114,2014,27,-.761525571346283,-1.142553567886353,2.053947,.004,65.352,1
600425,.451958,.19774011,23.139004,-.35755,2015,27,-.9247783422470093,-.4464015066623688,2.296282,-.49,50.8041,1
600425,.97129153,.19908467,23.025724,.027117,2016,27,.0096625406295061,.0547299236059189,2.420736,-.42,52.1563,1
600425,.1956451,.15280464,22.843927,.14868601,2018,27,-.8778266906738281,-.3259647488594055,2.053257,.26,37.9884,1
600425,.4322408,.23010753,22.801283,.30079001,2019,27,-1.103334665298462,-.8335951566696167,1.744122,.16,37.3394,1
600426,.24626402,.43147208,23.292051,.146493,2014,23,-.0435410439968109,-.2050535976886749,1.973441,.844,45.7164,1
600426,.14570516,.51351351,23.175013,-.109044,2015,23,-.1152259707450867,-.1789911985397339,1.574148,.949,56.9837,1
600426,.06181611,.3993808,23.303902,-.109837,2016,23,-1.00248110294342,-.8779338002204895,1.618099,.702,61.0782,1
600426,.08201911,.39013453,23.497213,.351511,2017,23,-.4999272227287292,-.6706806421279907,1.724763,.754,64.14570000000001,1
600426,.3464002,.43778802,23.649488,.37939301,2018,23,.0059661376290023,.159657210111618,1.545998,1.864,59.0309,1
600426,.07524613,.35042735,23.623987,-.011586,2019,23,-.4594889879226685,-.3804420232772827,1.277985,1.508,65.90179999999999,1
600426,.31255751,.36080178,23.746092,-.075792,2020,23,-.3606604337692261,-.2455760687589645,1.313162,1.106,72.18940000000001,1
600428,-.05087853,.22923588,23.607565,.029793,2014,50,.3150175213813782,-.0742984712123871,2.708476,.117,56.2569,1
600428,.16136707,.16875,23.61047,-.107371,2015,50,.3657321035861969,.6368986368179321,2.660835,.086,57.7296,1
600428,.22038201,.22961104,23.781509,-.13995101,2016,50,-.8837864995002747,-.8062843084335327,2.260156,.024,70.5548,1
600428,.2142534,.29803922,23.779659,.106324,2017,50,-.2456679344177246,.0343787111341953,2.234596,.111,68.2008,1
600428,.14550617,.30827068,23.79903,.164,2018,50,-.6436334848403931,-.7144546508789063,2.260374,.04,66.5189,1
600428,.24581228,.21014493,23.825569,.091092,2019,50,-.5787854790687561,-.6024765372276306,2.302937,.047,66.51560000000001,1
600428,.20751296,.1889117,23.794872,-.148305,2020,50,-.9933099746704102,-.9930453896522522,2.256174,.058,65.55880000000001,1
600429,.26178819,.55799373,22.153576,.197025,2014,12,.2870511114597321,.521794855594635,2.44914,.0602,73.24160000000001,1
600429,.16480718,.50678733,22.749601,.218235,2015,12,-.2888322174549103,-.3039494752883911,1.313547,.0807,83.19499999999999,1
600429,.01938026,.39759036,22.753771,.059814,2016,12,-2.728287696838379,-1.186560273170471,1.538063,.0704,84.1559,1
600429,.00589151,.30851064,22.75522,.045663,2017,12,.2021742612123489,.5430240035057068,1.511592,.051,81.6486,1
600429,.08457631,.51282051,23.324135,.21804,2018,12,-.3055641949176788,-.0407520122826099,2.259948,.12,83.9295,1
600429,.03495827,.43121693,23.317608,.093198,2019,12,-.7108784914016724,-.4421244561672211,2.218791,.09,82.44759999999999,1
600429,.0227255,.39573071,23.31654,-.097828,2020,12,.4533649384975433,.0695245787501335,2.233557,.015,78.5479,1
600433,-.0041212,.35612536,22.153261,.34336001,2016,19,-1.943095564842224,-1.385353207588196,1.642917,.09,38.943,1
600433,.15953184,.31034483,22.066011,.183888,2017,19,-.3075967729091644,-.0781549736857414,1.50752,.04,38.1061,1
600433,.3945904,.40489642,22.102226,.237995,2018,19,-.5564906597137451,-.5479077100753784,1.509358,.09,37.7776,1
600436,1.397104,.47880691,22.017893,.041552,2014,24,.0919048488140106,.1053644642233849,1.221718,2.73,65.63249999999999,1
600436,.97569764,.48281506,22.123198,.29700401,2015,24,-.1323197484016418,-.0466714836657047,1.227527,1.16,69.7991,1
600436,1.5077723,.42294322,22.340239,.224471,2016,24,-.4101201593875885,-.5377357006072998,1.34315,.89,68.4049,1
600436,.76839355,.30721649,22.454617,.6085,2017,24,-.2742547392845154,-.6888567805290222,1.276379,1.34,67.36199999999999,1
600436,.28577934,.37040923,22.619049,.28331101,2018,24,-.1273708194494247,-.311570018529892,1.254378,1.89,69.95950000000001,1
600436,.1968863,.39459459,22.899244,.20060501,2019,24,.1211608871817589,.062068834900856,1.264147,2.28,69.0635,1
600436,.76482948,.32942899,23.0462,.137796,2020,24,.000743544253055,-.1434295922517776,1.236057,2.77,68.9264,1
600438,-.0079588,.51744186,22.54447,.014422,2014,11,-.1257680356502533,-.0051533398218453,2.574067,.403,70.089,0
600438,.07610287,.38484848,22.529871,-.086293,2015,11,.3428099155426025,.2728528380393982,2.358793,.4053,71.36199999999999,0
600438,.32995292,.46949153,23.786594,.48332101,2016,11,-.1450859904289246,-.1575704365968704,1.813216,.3218,72.2278,0
600438,.37902454,.52286585,23.963842,.24924199,2017,11,-1.231592774391174,-.8454930186271667,1.864172,.5183,76.1626,0
600438,.00491861,.37106918,24.373499,.055422,2018,11,.8067237734794617,.2683231234550476,2.527389,.52,77.7085,0
600438,.27661001,.2879257,24.569597,.36389601,2019,11,.1799931824207306,.0052676359191537,2.588482,.6786,77.4568,0
600438,.34543057,.45217391,24.886078,.176944,2020,11,.1886021196842194,.354770690202713,2.036903,.8581,68.65089999999999,0
600439,.13482692,.37440758,22.176689,-.09247,2014,16,1.155253529548645,.9088420867919922,1.887412,.166,36.7373,0
600439,.18223797,.34169279,22.308191,.006693,2015,16,-.185254767537117,-.0375894419848919,2.079185,.1499,35.2891,0
600439,.16854397,.25048544,22.173325,-.069059,2016,16,-.9017792344093323,-.5316222310066223,1.823075,.1819,55.6796,0
600439,.13103068,.30313589,22.216547,.074987,2017,16,-1.01643180847168,-.4341475367546082,1.666701,.19,53.6127,0
600439,.0833747,.32110092,22.305319,-.033546,2018,16,-.4329427480697632,-.3197076916694641,1.700403,.2069,46.1658,0
600439,.08551793,.2,22.33787,-.032984,2019,16,.0005505751469173,-.1857861429452896,1.75237,.1871,50.4944,0
600439,.1671363,.04819277,22.301323,-.26917401,2020,16,-1.319656610488892,-.5706831216812134,1.747062,.0337,40.5053,0
600446,-.01800117,.51568381,21.374979,.16559701,2014,58,-.0844400376081467,.2951413094997406,2.045745,.58,25.327,0
600446,.44038942,.39461883,21.840132,.104237,2015,58,.3126554191112518,.561890721321106,2.065516,.31,4.7956,0
600446,.74303255,.37104072,21.878426,.40182599,2016,58,-.0950023606419563,-.0705230459570885,1.859598,.28,9.755800000000001,0
600446,.75837073,.09565217,22.237694,.153355,2017,58,.8550511598587036,.9808919429779053,1.997373,.16,9.17,0
600446,.33427133,.02652826,22.069441,.15679,2018,58,-.2159001976251602,-.2905226647853851,2.105332,-.14,8.519399999999999,0
600446,.67725097,.28486056,22.229538,-.003133,2019,58,.3638465702533722,-.0903155505657196,2.149138,.2806,9.544700000000001,0
600446,.70457857,.41062802,22.3589,.15751401,2020,58,-.9996469616889954,-1.101689696311951,2.088348,.4158,9.922499999999999,0
600448,.08349383,.43797468,21.474077,.012826,2014,14,-.6836324334144592,-.3960780203342438,2.565199,.06,48.6606,1
600448,.1948366,.42410714,21.610935,.010896,2015,14,-.7962996363639832,-.8493360280990601,2.899722,.03,28.8982,1
600448,.2898249,.43646409,21.725157,.03793,2016,14,-.2380891889333725,.055374838411808,3.215017,.02,35.2369,1
600449,-.19654123,.22051282,22.818817,-.074695,2014,27,.4867870211601257,.137025848031044,1.806759,.57,49.1038,1
600449,.07022207,-.04977376,22.773071,-.181918,2015,27,-.3021121621131897,-.3051884770393372,1.748827,.04,53.9736,1
600449,.75483747,.33557047,22.781973,.158393,2016,27,-1.420431733131409,-1.165795803070068,1.745493,.12,49.3762,1
600449,.3378795,.36949153,22.717466,.18066201,2017,27,-.3443642258644104,-.0720759183168411,1.52441,.71,49.9286,1
600449,-.14427473,.17385257,22.684238,-.041849,2018,27,-.392909824848175,-.2888734340667725,1.371414,.8956,50.2155,1
600449,-.25281,.38461538,22.743984,.147946,2019,27,.0529265590012074,.069514587521553,1.275989,1.61,50.7455,1
600449,-.55805754,.22070845,22.83544,.066634,2020,27,-.2898867130279541,-.538330078125,1.240108,2.02,48.9381,1
600452,-.1434245,-.07692308,22.138786,.237257,2017,40,.1502392292022705,.2548785805702209,3.630526,1.42,64.1675,1
600452,.044607,.38935574,22.277447,.188063,2018,40,-.4762545526027679,-.656200647354126,3.226369,1.56,59.5218,1
600452,.53490698,.34658385,22.300138,.071123,2019,40,.0127595392987132,-.1385920941829681,2.609568,1.27,59.5693,1
600452,.75119484,.34192037,22.511511,.012394,2020,40,-1.160157322883606,-.9235437512397766,3.107483,.91,55.6305,1
600456,.04202234,.4733441,22.660044,.0458,2014,29,-.1492470651865005,-.1820785999298096,1.76457,.0277,60.0868,1
600456,.0637745,.40992647,22.665281,-.136673,2015,29,-1.243965029716492,-.3725866377353668,1.871073,-.43,63.4814,1
600456,.19030992,.43551402,22.659996,.171964,2016,29,-.7161489129066467,-.5360625386238098,1.857565,.09,61.0205,1
600456,.2751819,.32960894,22.654736,.14575499,2017,29,.0092261731624603,.0981061235070229,1.848992,.05,62.8283,1
600456,.1870176,.52941176,22.707785,.185581,2018,29,-.205828383564949,-.1201822757720947,1.886089,.33,61.916,1
600456,.16255886,.44699778,22.815302,.227971,2019,29,.4776761829853058,.2862496972084045,1.991088,.5578,62.0146,1
600456,.25587239,.51211632,22.89222,.035839,2020,29,.8725969195365906,.3394566774368286,2.00415,.8429,70.1773,1
600458,.23337967,.60339943,23.053427,.44254601,2014,26,-.2937249839305878,-.5165637135505676,3.481742,.07,45.2574,1
600458,.42555785,.59574468,23.29467,.80184901,2015,26,.2076076716184616,.108030654489994,2.76058,.39,54.8435,1
600458,.0398586,.53768844,23.31905,.075407,2016,26,-1.612402081489563,-1.216309905052185,2.735225,.3,58.8032,1
600458,.2392757,.16239316,23.385328,-.020769,2017,26,.8296477198600769,.4062676727771759,2.856881,.09,54.1252,1
600458,.5800043499999999,.35857988,23.38192,.052321,2018,26,-1.71871554851532,-.9055954813957214,2.979727,-.53,54.9458,1
600458,1.0665276,.35627081,23.432955,-.062557,2019,26,-.563251793384552,-.2788518965244293,3.305969,.07,54.441,1
600458,.46573027,.39288812,23.495632,.340978,2020,26,-.8825814127922058,-.2176249772310257,3.239241,.41,53.4843,1
600459,.11471984,.61914063,21.778692,.26796299,2014,29,-.286316454410553,-.3637802004814148,1.571119,.33,46.6789,1
600459,.14900199,.61229314,21.914516,.12527999,2015,29,-.403279721736908,-.3105374872684479,1.749788,.25,44.3675,1
600459,.27719902,.62016413,21.957731,.39146101,2016,29,-1.591747879981995,-.6979153752326965,1.766891,.32,43.2416,1
600459,.21042773,.48584906,22.378254,.43327299,2017,29,-.0479096062481403,-.5038158297538757,2.54765,.46,40.8022,1
600459,.1219571,.35103245,22.5152,.105714,2018,29,.1512803882360458,.077319398522377,2.65104,.46,41.0676,1
600459,.17112677,.45960035,22.742914,.25072899,2019,29,-1.447316646575928,-.8627788424491882,2.203398,.5600000000000001,41.3784,1
600459,.13986901,.44668588,22.981979,.35455301,2020,29,-.9532884955406189,-1.311537861824036,2.619143,.75,46.1376,1
600460,.18567663,.50067843,22.114088,.1417,2014,36,-.0353919938206673,-.1376430094242096,1.663721,.13,47.8774,0
600460,.1131912,.38053097,22.191372,.030152,2015,36,.0100251818075776,-.1734670549631119,1.794598,.03,46.2899,0
600460,.1524186,.48240166,22.350113,.232888,2016,36,-.8451296091079712,-.2847820818424225,1.644279,.08,44.8321,0
600460,-.026309,.4375,22.556553,.154413,2017,36,-1.988602042198181,-1.197959661483765,1.969009,.14,45.155,0
600460,.13001517,.39473684,22.81838,.103606,2018,36,-.425935834646225,-.156006783246994,1.93795,.13,46.5107,0
600460,.19724514,.41991342,22.910807,.027998,2019,36,-.7516278624534607,-.4483684897422791,2.103092,.01,45.9203,0
600460,.27225592,.4601227,23.009733,.37613299,2020,36,-1.446802616119385,-.8833146691322327,2.183188,.05,57.9303,0
600461,.03461253,.15344828,22.326406,.21960001,2014,42,-.105413906276226,-.2585347592830658,2.599151,.45,50.4089,1
600461,.04421948,.16780822,22.770805,.9108979699999999,2016,42,-.7164639830589294,-.3913512527942657,2.287461,.3,55.4564,1
600461,.35537131,.00806452,22.856827,.146531,2017,42,-.795595109462738,-.5696225762367249,2.374343,.35,52.9079,1
600461,.20742527,.07456979,23.024488,.23519801,2018,42,-.7210797071456909,-.2416409254074097,2.587426,.43,56.0997,1
600461,-.0323598,.25373134,23.193855,.229168,2019,42,-.4448781609535217,-.1823482364416122,2.287453,.61,64.38549999999999,1
600461,-.04934977,.2188755,23.526503,.226757,2020,42,-.5734177231788635,-.7574394941329956,2.75209,.7,63.4967,1
600463,.2006935,.63318777,21.742651,-.174399,2014,43,-.8165465593338013,-.0396433658897877,3.265171,.17,61.4475,1
600463,.4359484,.53846154,22.028172,-.15874,2015,43,.6021352410316467,.6109747886657715,2.548942,.09,73.8339,1
600463,.00212467,.43925234,21.794489,.112042,2016,43,-.6780047416687012,-.7342125773429871,1.968377,.09,68.627,1
600463,.1699665,.33125,21.790133,1.26359,2017,43,-.323811262845993,-.0630753561854362,1.978309,.05,68.1221,1
600463,.3359028,.37198068,21.790962,-.21160901,2018,43,-.7584031820297241,-.6374269127845764,1.990422,.05,67.0119,1
600466,.4347021,.4658926,25.018709,.21197701,2016,24,-2.342135667800903,-.7657820582389832,5.236641,.4096,60.7901,0
600466,.2145985,.33516484,25.279665,.15116701,2017,24,.459172785282135,.1419355273246765,5.000516,.5728,65.55029999999999,0
600466,.39030366,.45333333,25.739756,.25526401,2018,24,-.8473919034004211,-.7052602767944336,5.568955,.6223,59.7104,0
600466,.49911676,.37024221,26.030991,.27167401,2019,24,.2489489912986755,.0531665198504925,5.160707,1.0538,59.6864,0
600466,.65434327,.26565875,26.277248,.096028,2020,24,-.2387935817241669,-.3048727810382843,5.566509,.9967,56.7247,0
600467,.41551712,.48175182,22.279354,-.090864,2014,4,-.227014571428299,-.2561860084533691,1.624455,.03,42.4787,0
600467,.1863215,.5625,22.359365,.119957,2015,4,.8869560956954956,.2957890033721924,1.745398,.05,46.8172,0
600467,.36861066,.41577061,22.394405,.073822,2016,4,-1.113516449928284,-1.091955542564392,1.787418,.03,47.7859,0
600467,.36934758,.45671642,22.47999,.139725,2017,4,.0627016946673393,-.0574604123830795,1.922746,.04,40.8188,0
600467,.20849243,.29700272,22.507839,-.048084,2018,4,-1.493721723556519,-1.005515336990356,1.948288,.04,43.0953,0
600467,.0387887,.32248521,22.576559,.066351,2019,4,-2.007660150527954,-.690591037273407,1.962084,.06,41.3744,0
600467,.02833922,.43578947,22.59289,.003274,2020,4,-.4957380592823029,-.5114015340805054,1.974114,.043,41.71,0
600469,.25864555,.43661972,22.667683,-.043492,2014,26,-.7062217593193054,-.3110034167766571,2.500413,.88,53.1692,1
600469,.28768846,.45531915,22.65044,-.221504,2015,26,.3418039381504059,-.0761675164103508,2.313878,.66,55.378,1
600469,1.2185681,.30693069,22.723061,-.002941,2017,26,-.0812305882573128,-.1037107557058334,3.849598,-.85,53.21,1
600469,1.4099485,.26215443,22.693851,-.148553,2018,26,-.1892316043376923,-.1943918168544769,3.556439,.03,53.3048,1
600469,.48757347,.17845118,22.701818,-.048956,2019,26,-.0749602317810059,-.4480100870132446,3.449288,.37,54.6748,1
600469,.4417346,.36063408,22.738478,-.056723,2020,26,-.9444427490234375,-.3239046931266785,2.594825,.35,64.05710000000001,1
600475,.18989087,.37044968,22.229155,-.054328,2014,31,-.1050854623317719,-.1929894089698792,2.946148,.3251,49.6302,1
600475,.0646218,.50877193,22.346189,.080896,2015,31,-.5812472701072693,-.7563735842704773,3.050715,.4354,59.7158,1
600475,.0420235,.44284129,22.392508,.089415,2016,31,.4469453990459442,.0936104282736778,2.846934,.4214,48.2732,1
600475,.19886428,.32100396,23.040075,.57980299,2017,31,-.8457992076873779,-.3299862146377563,2.079177,.7225,75.17189999999999,1
600475,.11417455,.33913043,23.170351,.27423999,2018,31,-1.548550844192505,-.8230673670768738,2.200322,.7496,74.9705,1
600475,.28074963,.12650602,23.326374,-.060155,2019,31,-.0616090036928654,.1850587129592896,2.031889,.8,75.02209999999999,1
600475,-.1015826,.22296651,23.534277,.090855,2020,31,-.2742986679077148,-.1170723810791969,2.120304,1.0921,75.0873,1
600477,.1865134,.46446281,22.559862,.145805,2016,45,-.7255686521530151,-.5231146216392517,2.75167,.432,11.1002,0
600477,.28990489,.25752508,22.661659,.066762,2017,45,-.1743331402540207,-.1007579118013382,2.300173,.5590000000000001,7.2963,0
600477,.35150637,.52099886,22.790855,.33624601,2018,45,.7970564961433411,.2840858101844788,2.330354,.318,4.5814,0
600477,.50577863,.41423948,22.896049,.072554,2019,45,-1.223760366439819,-.7507545948028564,2.392851,.218,3.133,0
600477,.36079835,.29747899,22.916561,.226997,2020,45,-.9021122455596924,-1.432847499847412,2.113074,.336,2.034,0
600478,.8337952,.54379562,21.675272,-.24409799,2014,35,-.7840508818626404,-.4039988815784454,2.222395,-.0973,20.9626,0
600478,1.1883561,.66145833,22.0627,.31599501,2015,35,-.2049091905355453,-.3478186130523682,1.790605,.01,32.0544,0
600478,.3001702,.53638814,22.377232,.51153201,2016,35,-.4512764513492584,-.3475818634033203,2.357568,-.15,33.6601,0
600478,.50444146,.35117057,22.631092,-.079462,2017,35,-.0066058076918125,-.1011450737714767,1.959195,.016,34.996,0
600478,.22421733,.51267606,22.571564,.209304,2018,35,-.2628577649593353,-.1386229395866394,1.837144,.015,27.4172,0
600478,.0334485,.50871632,22.581333,.09884,2019,35,-.304600328207016,-.6238241195678711,2.125373,-.228,35.6111,0
600479,.1546061,.51851852,21.524788,.112216,2014,24,-.2930125594139099,-.4181405007839203,1.608489,.3448,49.903,1
600479,.19467143,.48453608,21.732401,.115048,2015,24,-.1661149114370346,.2023787349462509,1.396712,.291,56.9,1
600479,.2037961,.43232589,21.832518,.170926,2016,24,.050670113414526,-.0519296154379845,1.455023,.4285,57.7472,1
600479,.09161512,.3190184,21.913204,.11095,2017,24,.3448067307472229,.6022109389305115,1.466593,.5957,54.668,1
600479,-.03496059,.35514918,21.968138,.045813,2018,24,.8028537034988403,.4140407145023346,1.429028,.6102,46.0483,1
600479,.08142718,.33530572,22.061464,.05909,2019,24,-.0718071237206459,.0837081000208855,1.449729,.7032,43.3614,1
600479,.10981431,.39435028,22.165163,.028857,2020,24,.4094711542129517,.5126166939735413,1.531041,.7098,34.7954,1
600480,-.09160453,.33333333,23.195694,.331211,2017,33,-.52280592918396,-.203005388379097,2.215744,.73,53.0475,1
600480,-.31322468,.38442211,23.309065,.03435,2018,33,-.4543724358081818,-.3328594267368317,2.296385,.6,48.0284,1
600480,-.32085957,.21854305,23.37837,-.038572,2019,33,-.9892299175262451,-.3175975382328033,2.170342,-.14,50.5965,1
600480,.2006745,.33333333,23.496401,.14945599,2020,33,-1.455312609672546,-.9531806111335754,2.344807,.13,55.3179,1
600481,.08489841,.48328267,22.772425,.037882,2014,23,.4699521958827972,.5085169672966003,3.209894,.3613,54.1693,0
600481,.29639981,.32758621,22.219683,-.542216,2015,23,-.5537388920783997,-.7528217434883118,1.976152,.2151,58.6484,0
600481,.6122985,.31759657,22.214941,-.353636,2016,23,-.5250251293182373,-.3032323122024536,2.034435,.0996,58.2799,0
600481,.5157379,.19090909,22.072281,-.14694799,2017,23,-.1113703697919846,-.1511957943439484,1.847458,.0592,56.8982,0
600481,.23096136,.53136531,22.081326,.457831,2018,23,-.2296501845121384,.0759556889533997,1.708953,.1549,56.1766,0
600481,.0568931,.53684211,22.072828,.008889,2019,23,-.8551936745643616,-.3148578107357025,1.677654,.1258,55.6537,0
600481,.0895479,.23206751,22.136429,-.18033899,2020,23,-1.618199110031128,-1.27510130405426,1.857221,.0843,54.1631,0
600482,.1568847,.44061303,22.192019,.100379,2014,35,-.1667562574148178,-.0656672120094299,2.079561,.27,38.9615,1
600482,.1365212,.41056218,22.19388,.000456,2015,35,-.7994863986968994,-.9054573774337769,1.981861,.33,42.4859,1
600482,.30594174,.49945355,24.400063,2.6067581,2016,35,-.9582101106643677,-.813410758972168,1.484225,.71,77.0981,1
600482,.19296961,.58928571,24.511776,.115997,2017,35,.4243916571140289,.3647372424602509,1.567273,.6899999999999999,80.1326,1
600482,.23594996,.51091703,24.769962,.281436,2018,35,.2294465005397797,.3159845769405365,1.848985,.78,84.9701,1
600482,.20531292,.47635727,24.748898,.001002,2019,35,.8803388476371765,.38255575299263,1.531711,.58,86.10939999999999,1
600482,.42956949,.44554455,24.796467,-.090163,2020,35,-.8726199269294739,-.3708246946334839,1.607197,.28,77.19840000000001,1
600483,.3153499,.48351648,23.387308,3.924365,2014,14,.1069675609469414,.1444854885339737,2.345093,.73,89.8785,1
600483,-.2446303,.47242206,23.419357,.23208299,2015,14,-.4875021874904633,-.066573478281498,2.115102,.85,85.54940000000001,1
600483,.01875285,.46928747,23.610794,-.111191,2016,14,-.0649822950363159,-.2977566123008728,1.698956,.66,85.2872,1
600483,.29157445,.15625,23.707178,.068815,2017,14,-1.087528824806213,-.2664813995361328,1.778255,.54,85.3043,1
600483,.3543827,.54592721,24.026737,.37567899,2018,14,.0595722086727619,-.2775771617889404,2.057908,.68,86.5938,1
600483,.1880947,.53497164,24.053055,.063234,2019,14,-.6528083086013794,-.1086271479725838,1.918918,.8,86.7178,1
600483,.19671191,.48888889,24.273262,-.03901,2020,14,.1334222853183746,.0378256589174271,1.870794,.9,87.01049999999999,1
600486,.62285876,.33727811,22.183685,-.06127,2014,23,-.2544345855712891,-.3615376055240631,1.541163,1.761,63.7965,1
600486,.48344399,.29326923,22.261713,.104109,2015,23,-.4226439595222473,-.5770759582519531,1.439813,1.468,56.202,1
600486,.65051845,.26123596,22.463818,-.059459,2016,23,-.2783994376659393,-.6175346970558167,1.601167,1.417,60.5146,1
600486,.34626249,.11498258,22.681063,.515288,2017,23,-.1791978031396866,-.1171671524643898,1.747906,1.855,63.0364,1
600486,.5098537,.32967033,22.72995,.192081,2018,23,.2419888377189636,.2747407555580139,1.540518,2.889,66.78189999999999,1
600486,.09593124,.32922318,22.988926,.644665,2019,23,-.3882394433021545,-.4268137812614441,1.905645,3.775,63.1185,1
600486,.42971458,.40621118,23.111572,.12982699,2020,23,.4200219810009003,.3114020824432373,1.830592,3.904,67.59990000000001,1
600487,.17618964,.56407669,23.240025,.213476,2014,35,.1919795274734497,.3581888973712921,2.714597,.868,61.7059,0
600487,.59196933,.62244898,23.462955,.301714,2015,35,-.7291802763938904,-.6997621655464172,2.917367,.4615,20.8131,0
600487,.36727254,.63949483,23.705626,.42300099,2016,35,.1492200046777725,-.2205254733562469,2.906986,1.0605,22.2454,0
600487,.08630396,.31538462,24.063587,.34453499,2017,35,-.8138971924781799,-1.181629300117493,2.551713,1.6339,29.7179,0
600487,.5458707699999999,.44420131,24.316809,.30502501,2018,35,.3512824177742004,.1523942798376083,2.693308,1.33,26.0288,0
600487,1.3014865,.40082645,24.442856,-.062179,2019,35,-.3562290072441101,-.4103591740131378,2.505222,.72,29.6342,0
600487,1.6064029,.56453029,24.604515,.019651,2020,35,-.6614014506340027,-.1478198170661926,2.077149,.55,35.3398,0
600488,.2418379,.44851259,21.786873,-.061882,2014,24,-.6699984669685364,-.5889101624488831,1.209288,.09,51.7135,1
600488,.1617683,.46737683,21.832876,.011376,2015,24,.0343492068350315,.0756402686238289,1.23866,.082,52.7576,1
600488,.0393457,.2938856,21.822454,-.141039,2016,24,.0489229038357735,.5805973410606384,1.205264,.066,52.377,1
600488,.11237197,.19760479,22.177927,.63410902,2017,24,.24848872423172,.1151853129267693,1.368705,.119,57.63,1
600488,.0669332,.34956051,22.291981,.231346,2018,24,.3601271212100983,.1852577775716782,1.462593,.141,57.4809,1
600488,-.0002506,.25773196,22.387415,.200932,2019,24,-.0098013505339622,-.0140334200114012,1.472744,.133,57.4952,1
600489,.19748738,.4800638,24.042547,.100358,2014,9,-.0990666970610619,-.2011062502861023,2.294722,.03,53.8747,1
600489,.24621913,.52422907,24.328484,.104687,2015,9,-.3383875787258148,-.325398862361908,3.091343,.03,60.3445,1
600489,.18726527,.44047619,24.380823,.050305,2016,9,-1.145602941513062,-.937944769859314,2.53648,.11,60.0834,1
600489,.16503683,.07042254,24.374334,-.15412501,2017,9,-.7275100946426392,-.7138746380805969,2.462191,.08,57.4776,1
600489,.13409687,.31796117,24.362234,.046287,2018,9,-.8031980991363525,-.6820781230926514,1.969073,.06,61.4629,1
600489,.01929017,.23958333,24.412685,.130936,2019,9,-.5926871299743652,-.3056423962116241,2.010728,.05,59.4274,1
600489,-.04968092,.25326992,24.547609,.231804,2020,9,.1311233788728714,.2516577839851379,1.794519,.34,66.5665,1
600490,.08529473,.33436533,22.250292,.431768,2016,23,-.3879833221435547,-.1180004179477692,1.191459,.03,28.5737,0
600490,.3462788,.32134831,23.032255,.045924,2019,23,-.5773965120315552,-.3619655072689056,1.563558,.14,35.5198,0
600490,.2287361,.33630952,22.851362,-.41068801,2020,23,-.8020660281181335,-.5966759920120239,1.291241,.209,38.6272,0
600491,.0974143,.45642541,23.760303,.058868,2014,43,-1.091424226760864,-.7973111867904663,6.219813,.26,7.1002,0
600491,.1582134,.36268344,23.917145,-.012417,2015,43,-.338180273771286,-.6008701920509338,6.701672,.22,5.3276,0
600491,.1011683,.26637555,24.034809,-.089856,2016,43,.050104659050703,-.2735686600208282,4.99484,.28,13.2003,0
600491,.090907,.08387097,24.342035,.22517,2017,43,-.474311500787735,-.5529411435127258,6.001209,.48,10.8822,0
